old_name new_name 
bldg_3981161_727 : S11-office-core-wall-10		bldg_3981161_727 :  S10-office-core-wall-0 
bldg_3981161_727 : S11-office-core-wall-6		bldg_3981170_2986 :  S13-office-core-wall-9 
bldg_3981161_727 : S12-office-core-wall-10		bldg_3981161_727 :  S11-office-core-wall-0 
bldg_3981161_727 : S12-office-core-wall-6		bldg_3981170_2986 :  S13-office-core-wall-9 
bldg_3981161_727 : S2-office-core-wall-10		bldg_3981161_727 :  S2-office-core-wall-0 
bldg_3981161_727 : S2-office-core-wall-2		bldg_3981178_3076 :  S2-office-core-wall-10 
bldg_3981161_727 : S2-office-core-wall-6		bldg_3981170_2986 :  S2-office-core-wall-0 
bldg_3981161_727 : S3-office-core-wall-10		bldg_3981161_727 :  S2-office-core-wall-0 
bldg_3981161_727 : S3-office-core-wall-2		bldg_3981178_3076 :  S3-office-core-wall-10 
bldg_3981161_727 : S3-office-core-wall-6		bldg_3981170_2986 :  S2-office-core-wall-0 
bldg_3981161_727 : S4-office-core-wall-10		bldg_3981161_727 :  S3-office-core-wall-0 
bldg_3981161_727 : S4-office-core-wall-2		bldg_3981178_3076 :  S3-office-core-wall-10 
bldg_3981161_727 : S4-office-core-wall-6		bldg_3981170_2986 :  S2-office-core-wall-0 
bldg_3981161_727 : S5-office-core-wall-10		bldg_3981161_727 :  S4-office-core-wall-0 
bldg_3981161_727 : S5-office-core-wall-2		bldg_3981178_3076 :  S5-office-core-wall-10 
bldg_3981161_727 : S5-office-core-wall-6		bldg_3981170_2986 :  S2-office-core-wall-0 
bldg_3981161_727 : S6-office-core-wall-10		bldg_3981161_727 :  S5-office-core-wall-0 
bldg_3981161_727 : S6-office-core-wall-2		bldg_3981178_3076 :  S6-office-core-wall-10 
bldg_3981161_727 : S6-office-core-wall-6		bldg_3981170_2986 :  S3-office-core-wall-0 
bldg_3981161_727 : S7-office-core-wall-10		bldg_3981161_727 :  S6-office-core-wall-0 
bldg_3981161_727 : S7-office-core-wall-2		bldg_3981178_3076 :  S7-office-core-wall-10 
bldg_3981161_727 : S7-office-core-wall-6		bldg_3981170_2986 :  S3-office-core-wall-0 
bldg_3981161_727 : S8-office-core-wall-10		bldg_3981161_727 :  S7-office-core-wall-0 
bldg_3981161_727 : S8-office-core-wall-2		bldg_3981178_3076 :  S8-office-core-wall-10 
bldg_3981161_727 : S8-office-core-wall-6		bldg_3981170_2986 :  S5-office-core-wall-0 
bldg_3981161_727 : S9-office-core-wall-10		bldg_3981161_727 :  S8-office-core-wall-0 
bldg_3981161_727 : S9-office-core-wall-2		bldg_3981178_3076 :  S10-office-core-wall-10 
bldg_3981161_727 : S9-office-core-wall-6		bldg_3981170_2986 :  S6-office-core-wall-0 
bldg_3981174_2950 : S1-office-core-wall-0		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981174_2950 : S1-office-core-wall-3		bldg_3981174_2950 :  S1-office-core-wall-2 
bldg_3981174_2950 : S1-office-core-wall-4		bldg_3981174_2950 :  S1-office-core-wall-2 
bldg_3981174_2950 : S2-office-core-wall-0		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981174_2950 : S2-office-core-wall-3		bldg_3981174_2950 :  S1-office-core-wall-2 
bldg_3981174_2950 : S2-office-core-wall-4		bldg_3981174_2950 :  S1-office-core-wall-2 
bldg_3981179_3671 : S1-office-core-roof		bldg_3981172_3096 :  S5-office-core-roof 
bldg_3981179_3671 : S1-office-core-wall-2		bldg_3981225_17026 :  S1-office-core-wall-1 
bldg_3981179_3671 : S1-office-core-wall-3		bldg_3981172_3096 :  S3-office-core-wall-2 
bldg_3981179_3671 : S1-office-core-wall-4		bldg_3981179_3671 :  S1-office-core-wall-0 
bldg_3981179_3671 : S2-office-core-roof		bldg_3981172_3096 :  S5-office-core-roof 
bldg_3981179_3671 : S2-office-core-wall-2		bldg_3981225_17026 :  S1-office-core-wall-1 
bldg_3981179_3671 : S2-office-core-wall-3		bldg_3981172_3096 :  S3-office-core-wall-2 
bldg_3981179_3671 : S2-office-core-wall-4		bldg_3981179_3671 :  S1-office-core-wall-0 
bldg_3981179_3671 : S3-office-core-roof		bldg_3981176_3608 :  S5-office-core-roof 
bldg_3981179_3671 : S3-office-core-wall-2		bldg_3981225_17026 :  S1-office-core-wall-1 
bldg_3981179_3671 : S3-office-core-wall-3		bldg_3981172_3096 :  S5-office-core-roof 
bldg_3981179_3671 : S3-office-core-wall-4		bldg_3981179_3671 :  S1-office-core-wall-0 
bldg_3981179_3671 : S4-office-core-roof		bldg_3981176_3608 :  S5-office-core-roof 
bldg_3981179_3671 : S4-office-core-wall-3		bldg_3981172_3096 :  S5-office-core-roof 
bldg_3981179_3671 : S4-office-core-wall-4		bldg_3981176_3608 :  S5-office-core-roof 
bldg_3981179_3671 : S5-office-core-wall-3		bldg_3981172_3096 :  S5-office-core-roof 
bldg_3981179_3671 : S5-office-core-wall-4		bldg_3981176_3608 :  S5-office-core-roof 
bldg_3981201_9086 : S1-office-core-wall-0		bldg_3981227_18204 :  S1-office-core-wall-3 
bldg_3981201_9086 : S2-office-core-wall-0		bldg_3981201_9086 :  S1-office-core-wall-1 
bldg_3981201_9086 : S3-office-core-wall-0		bldg_3981201_9086 :  S1-office-core-wall-1 
bldg_3981201_9086 : S4-office-core-wall-0		bldg_3981201_9086 :  S1-office-core-wall-1 
bldg_3981213_10801 : S1-office-core-wall-3		bldg_3981213_10801 :  S1-office-core-wall-2 
bldg_3981213_10801 : S1-office-core-wall-6		bldg_3981225_17026 :  S1-office-core-wall-1 
bldg_3981213_10801 : S1-office-core-wall-7		bldg_3981225_17026 :  S1-office-core-wall-1 
bldg_3981213_10801 : S2-office-core-wall-3		bldg_3981213_10801 :  S1-office-core-wall-4 
bldg_3981213_10801 : S2-office-core-wall-6		bldg_3981225_17026 :  S1-office-core-wall-1 
bldg_3981213_10801 : S2-office-core-wall-7		bldg_3981225_17026 :  S1-office-core-wall-1 
bldg_3981213_10801 : S3-office-core-wall-3		bldg_3981213_10801 :  S1-office-core-wall-4 
bldg_3981241_27986 : S1-office-core-wall-4		bldg_3981241_27986 :  S1-office-core-wall-0 
bldg_3981241_27986 : S1-office-core-wall-6		bldg_3981241_27986 :  S1-office-core-wall-0 
bldg_3981241_27986 : S2-office-core-wall-4		bldg_3981227_18204 :  S2-office-core-roof 
bldg_3981241_27986 : S2-office-core-wall-6		bldg_3981227_18204 :  S2-office-core-roof 
bldg_3981241_27986 : S3-office-core-wall-4		bldg_3981241_27986 :  S3-office-core-wall-2 
bldg_3981241_27986 : S3-office-core-wall-6		bldg_3981241_27986 :  S3-office-core-wall-2 
bldg_3981171_2130 : S1-office-core-wall-6		bldg_3981171_2130 :  S1-office-core-wall-0 
bldg_3981171_2130 : S2-office-core-wall-6		bldg_3981171_2130 :  S1-office-core-wall-0 
bldg_3981171_2130 : S3-office-core-wall-6		bldg_3981171_2130 :  S2-office-core-wall-0 
bldg_3981171_2130 : S4-office-core-wall-6		bldg_3981171_2130 :  S2-office-core-wall-0 
bldg_3981171_2130 : S5-office-core-wall-6		bldg_3981171_2130 :  S4-office-core-wall-0 
bldg_3981231_19680 : S1-office-core-wall-0		bldg_3981191_5464 :  S2-office-core-wall-6 
bldg_3981231_19680 : S1-office-core-wall-3		bldg_3981231_19680 :  S1-office-core-wall-1 
bldg_3981231_19680 : S2-office-core-wall-0		bldg_3981191_5464 :  S2-office-core-wall-6 
bldg_3981231_19680 : S2-office-core-wall-3		bldg_3981231_19680 :  S1-office-core-wall-1 
bldg_3981253_3061 : S10-office-core-wall-0		bldg_3981182_3976 :  S2-office-core-wall-5 
bldg_3981253_3061 : S10-office-core-wall-1		bldg_3981182_3976 :  S2-office-core-wall-5 
bldg_3981253_3061 : S11-office-core-wall-0		bldg_3981182_3976 :  S2-office-core-wall-5 
bldg_3981253_3061 : S11-office-core-wall-1		bldg_3981182_3976 :  S2-office-core-wall-5 
bldg_3981253_3061 : S12-office-core-wall-0		bldg_3981182_3976 :  S2-office-core-wall-5 
bldg_3981253_3061 : S12-office-core-wall-1		bldg_3981253_3061 :  S11-office-core-wall-2 
bldg_3981253_3061 : S13-office-core-wall-0		bldg_3981182_3976 :  S2-office-core-wall-5 
bldg_3981253_3061 : S13-office-core-wall-1		bldg_3981253_3061 :  S11-office-core-wall-2 
bldg_3981253_3061 : S14-office-core-wall-0		bldg_3981182_3976 :  S2-office-core-wall-5 
bldg_3981253_3061 : S14-office-core-wall-1		bldg_3981253_3061 :  S11-office-core-wall-2 
bldg_3981253_3061 : S15-office-core-wall-0		bldg_3981182_3976 :  S2-office-core-wall-5 
bldg_3981253_3061 : S15-office-core-wall-1		bldg_3981253_3061 :  S11-office-core-wall-2 
bldg_3981253_3061 : S16-office-core-wall-0		bldg_3981182_3976 :  S2-office-core-wall-5 
bldg_3981253_3061 : S16-office-core-wall-1		bldg_3981253_3061 :  S11-office-core-wall-2 
bldg_3981253_3061 : S17-office-core-wall-0		bldg_3981182_3976 :  S2-office-core-wall-5 
bldg_3981253_3061 : S17-office-core-wall-1		bldg_3981253_3061 :  S11-office-core-wall-2 
bldg_3981253_3061 : S18-office-core-wall-0		bldg_3981182_3976 :  S2-office-core-wall-5 
bldg_3981253_3061 : S18-office-core-wall-1		bldg_3981253_3061 :  S11-office-core-wall-2 
bldg_3981253_3061 : S19-office-core-wall-0		bldg_3981182_3976 :  S2-office-core-wall-5 
bldg_3981253_3061 : S19-office-core-wall-1		bldg_3981253_3061 :  S11-office-core-wall-2 
bldg_3981253_3061 : S3-office-core-wall-0		bldg_3981253_3061 :  S2-office-core-wall-0 
bldg_3981253_3061 : S3-office-core-wall-1		bldg_3981253_3061 :  S2-office-core-wall-1 
bldg_3981253_3061 : S4-office-core-wall-0		bldg_3981253_3061 :  S2-office-core-wall-0 
bldg_3981253_3061 : S4-office-core-wall-1		bldg_3981253_3061 :  S2-office-core-wall-1 
bldg_3981253_3061 : S5-office-core-wall-0		bldg_3981253_3061 :  S2-office-core-wall-0 
bldg_3981253_3061 : S5-office-core-wall-1		bldg_3981253_3061 :  S2-office-core-wall-1 
bldg_3981253_3061 : S6-office-core-wall-0		bldg_3981253_3061 :  S2-office-core-wall-0 
bldg_3981253_3061 : S6-office-core-wall-1		bldg_3981253_3061 :  S2-office-core-wall-1 
bldg_3981253_3061 : S7-office-core-wall-0		bldg_3981253_3061 :  S2-office-core-wall-0 
bldg_3981253_3061 : S7-office-core-wall-1		bldg_3981253_3061 :  S2-office-core-wall-1 
bldg_3981253_3061 : S8-office-core-wall-0		bldg_3981253_3061 :  S2-office-core-wall-0 
bldg_3981253_3061 : S8-office-core-wall-1		bldg_3981253_3061 :  S2-office-core-wall-1 
bldg_3981253_3061 : S9-office-core-wall-0		bldg_3981253_3061 :  S2-office-core-wall-0 
bldg_3981253_3061 : S9-office-core-wall-1		bldg_3981182_3976 :  S2-office-core-wall-5 
bldg_3981184_4196 : S1-office-core-wall-2		bldg_3981184_4196 :  S1-office-core-wall-1 
bldg_3981184_4196 : S2-office-core-wall-2		bldg_3981184_4196 :  S1-office-core-wall-1 
bldg_3981184_4196 : S3-office-core-wall-2		bldg_3981184_4196 :  S1-office-core-wall-1 
bldg_3981184_4196 : S4-office-core-wall-2		bldg_3981184_4196 :  S1-office-core-wall-1 
bldg_3981181_3307 : S2-office-core-wall-3		bldg_3981181_3307 :  S2-office-core-wall-2 
bldg_3981181_3307 : S2-office-core-wall-7		bldg_3981181_3307 :  S2-office-core-wall-5 
bldg_3981181_3307 : S3-office-core-wall-3		bldg_3981181_3307 :  S2-office-core-wall-4 
bldg_3981181_3307 : S3-office-core-wall-7		bldg_3981181_3307 :  S2-office-core-wall-8 
bldg_3981181_3307 : S4-office-core-wall-3		bldg_3981181_3307 :  S2-office-core-wall-4 
bldg_3981181_3307 : S4-office-core-wall-7		bldg_3981181_3307 :  S2-office-core-wall-8 
bldg_3981181_3307 : S5-office-core-wall-3		bldg_3981181_3307 :  S2-office-core-wall-4 
bldg_3981181_3307 : S5-office-core-wall-7		bldg_3981181_3307 :  S3-office-core-wall-8 
bldg_3981181_3307 : S6-office-core-wall-3		bldg_3981181_3307 :  S6-office-core-wall-2 
bldg_3981181_3307 : S6-office-core-wall-7		bldg_3981181_3307 :  S6-office-core-wall-2 
bldg_3981160_1613 : S2-office-core-wall-0		bldg_3981224_15801 :  S1-office-core-wall-2 
bldg_3981160_1613 : S2-office-core-wall-12		bldg_3981160_1613 :  S2-office-core-wall-10 
bldg_3981160_1613 : S2-office-core-wall-13		bldg_3981160_1613 :  S2-office-core-wall-10 
bldg_3981160_1613 : S2-office-core-wall-4		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981160_1613 : S2-office-core-wall-5		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981160_1613 : S2-office-core-wall-6		bldg_3981174_2950 :  S1-office-core-wall-2 
bldg_3981160_1613 : S2-office-core-wall-7		bldg_3981174_2950 :  S1-office-core-wall-2 
bldg_3981160_1613 : S3-office-core-wall-0		bldg_3981224_15801 :  S1-office-core-wall-2 
bldg_3981160_1613 : S3-office-core-wall-12		bldg_3981160_1613 :  S2-office-core-wall-10 
bldg_3981160_1613 : S3-office-core-wall-13		bldg_3981160_1613 :  S2-office-core-wall-10 
bldg_3981160_1613 : S3-office-core-wall-4		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981160_1613 : S3-office-core-wall-5		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981160_1613 : S3-office-core-wall-6		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981160_1613 : S3-office-core-wall-7		bldg_3981174_2950 :  S1-office-core-wall-2 
bldg_3981160_1613 : S4-office-core-wall-0		bldg_3981224_15801 :  S1-office-core-wall-2 
bldg_3981160_1613 : S4-office-core-wall-12		bldg_3981160_1613 :  S2-office-core-wall-10 
bldg_3981160_1613 : S4-office-core-wall-13		bldg_3981160_1613 :  S2-office-core-wall-10 
bldg_3981160_1613 : S4-office-core-wall-4		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981160_1613 : S5-office-core-wall-0		bldg_3981224_15801 :  S1-office-core-wall-2 
bldg_3981160_1613 : S5-office-core-wall-12		bldg_3981160_1613 :  S2-office-core-wall-10 
bldg_3981160_1613 : S5-office-core-wall-13		bldg_3981160_1613 :  S2-office-core-wall-10 
bldg_3981160_1613 : S5-office-core-wall-4		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981160_1613 : S6-office-core-wall-0		bldg_3981224_15801 :  S1-office-core-wall-2 
bldg_3981160_1613 : S6-office-core-wall-12		bldg_3981160_1613 :  S2-office-core-wall-10 
bldg_3981160_1613 : S6-office-core-wall-13		bldg_3981160_1613 :  S2-office-core-wall-10 
bldg_3981160_1613 : S6-office-core-wall-4		bldg_3981160_1613 :  S5-office-core-wall-3 
bldg_3981160_1613 : S7-office-core-wall-0		bldg_3981224_15801 :  S1-office-core-wall-2 
bldg_3981160_1613 : S7-office-core-wall-12		bldg_3981160_1613 :  S2-office-core-wall-10 
bldg_3981160_1613 : S7-office-core-wall-13		bldg_3981160_1613 :  S2-office-core-wall-10 
bldg_3981160_1613 : S7-office-core-wall-4		bldg_3981160_1613 :  S6-office-core-wall-3 
bldg_3981160_1613 : S8-office-core-wall-0		bldg_3981224_15801 :  S1-office-core-wall-2 
bldg_3981160_1613 : S8-office-core-wall-12		bldg_3981160_1613 :  S2-office-core-wall-10 
bldg_3981160_1613 : S8-office-core-wall-13		bldg_3981160_1613 :  S2-office-core-wall-10 
bldg_3981160_1613 : S8-office-core-wall-4		bldg_3981160_1613 :  S7-office-core-wall-3 
bldg_3981165_1754 : S2-office-core-wall-1		bldg_3981165_1754 :  S2-office-core-wall-0 
bldg_3981165_1754 : S2-office-core-wall-5		bldg_3981214_13609 :  S1-office-core-wall-0 
bldg_3981165_1754 : S2-office-core-wall-6		bldg_3981181_3307 :  S2-office-core-wall-5 
bldg_3981165_1754 : S3-office-core-wall-1		bldg_3981165_1754 :  S2-office-core-wall-2 
bldg_3981165_1754 : S3-office-core-wall-5		bldg_3981214_13609 :  S1-office-core-wall-0 
bldg_3981165_1754 : S3-office-core-wall-6		bldg_3981181_3307 :  S2-office-core-wall-5 
bldg_3981165_1754 : S4-office-core-wall-1		bldg_3981165_1754 :  S2-office-core-wall-2 
bldg_3981165_1754 : S4-office-core-wall-5		bldg_3981214_13609 :  S1-office-core-wall-0 
bldg_3981165_1754 : S4-office-core-wall-6		bldg_3981181_3307 :  S3-office-core-wall-5 
bldg_3981165_1754 : S5-office-core-wall-6		bldg_3981181_3307 :  S4-office-core-wall-5 
bldg_3981165_1754 : S6-office-core-wall-6		bldg_3981181_3307 :  S5-office-core-wall-5 
bldg_3981175_2698 : S10-office-core-wall-3		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S10-office-core-wall-5		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S10-office-core-wall-6		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S10-office-core-wall-7		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S10-office-core-wall-9		bldg_3981175_2698 :  S10-office-core-wall-10 
bldg_3981175_2698 : S11-office-core-wall-3		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S11-office-core-wall-5		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S11-office-core-wall-6		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S11-office-core-wall-7		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S11-office-core-wall-9		bldg_3981175_2698 :  S10-office-core-wall-10 
bldg_3981175_2698 : S12-office-core-wall-3		bldg_3981175_2698 :  S11-office-core-wall-2 
bldg_3981175_2698 : S12-office-core-wall-5		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S12-office-core-wall-6		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S12-office-core-wall-7		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S12-office-core-wall-9		bldg_3981175_2698 :  S10-office-core-wall-10 
bldg_3981175_2698 : S13-office-core-wall-3		bldg_3981175_2698 :  S12-office-core-wall-2 
bldg_3981175_2698 : S13-office-core-wall-5		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S13-office-core-wall-6		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S13-office-core-wall-7		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S13-office-core-wall-9		bldg_3981175_2698 :  S10-office-core-wall-10 
bldg_3981175_2698 : S14-office-core-wall-3		bldg_3981175_2698 :  S13-office-core-wall-2 
bldg_3981175_2698 : S14-office-core-wall-5		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S14-office-core-wall-6		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S14-office-core-wall-7		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S14-office-core-wall-9		bldg_3981175_2698 :  S10-office-core-wall-10 
bldg_3981175_2698 : S15-office-core-wall-3		bldg_3981175_2698 :  S14-office-core-wall-2 
bldg_3981175_2698 : S15-office-core-wall-5		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S15-office-core-wall-6		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S15-office-core-wall-7		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S15-office-core-wall-9		bldg_3981175_2698 :  S10-office-core-wall-10 
bldg_3981175_2698 : S16-office-core-wall-3		bldg_3981175_2698 :  S15-office-core-wall-2 
bldg_3981175_2698 : S16-office-core-wall-5		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S16-office-core-wall-6		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S16-office-core-wall-7		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S16-office-core-wall-9		bldg_3981175_2698 :  S10-office-core-wall-10 
bldg_3981175_2698 : S17-office-core-wall-3		bldg_3981175_2698 :  S16-office-core-wall-2 
bldg_3981175_2698 : S17-office-core-wall-5		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S17-office-core-wall-6		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S17-office-core-wall-7		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S17-office-core-wall-9		bldg_3981175_2698 :  S10-office-core-wall-10 
bldg_3981175_2698 : S18-office-core-wall-3		bldg_3981175_2698 :  S17-office-core-wall-2 
bldg_3981175_2698 : S18-office-core-wall-5		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S18-office-core-wall-6		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S18-office-core-wall-7		bldg_3981175_2698 :  S10-office-core-wall-2 
bldg_3981175_2698 : S18-office-core-wall-9		bldg_3981175_2698 :  S10-office-core-wall-10 
bldg_3981175_2698 : S19-office-core-wall-3		bldg_3981175_2698 :  S19-office-core-wall-2 
bldg_3981175_2698 : S19-office-core-wall-5		bldg_3981175_2698 :  S19-office-core-wall-4 
bldg_3981175_2698 : S19-office-core-wall-6		bldg_3981175_2698 :  S19-office-core-wall-4 
bldg_3981175_2698 : S19-office-core-wall-7		bldg_3981175_2698 :  S19-office-core-wall-4 
bldg_3981175_2698 : S19-office-core-wall-9		bldg_3981175_2698 :  S19-office-core-wall-10 
bldg_3981175_2698 : S2-office-core-wall-3		bldg_3981175_2698 :  S2-office-core-wall-2 
bldg_3981175_2698 : S2-office-core-wall-5		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S2-office-core-wall-6		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S2-office-core-wall-7		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S2-office-core-wall-9		bldg_3981175_2698 :  S2-office-core-wall-10 
bldg_3981175_2698 : S20-office-core-wall-3		bldg_3981175_2698 :  S19-office-core-wall-2 
bldg_3981175_2698 : S20-office-core-wall-5		bldg_3981175_2698 :  S19-office-core-wall-4 
bldg_3981175_2698 : S20-office-core-wall-6		bldg_3981175_2698 :  S19-office-core-wall-4 
bldg_3981175_2698 : S20-office-core-wall-7		bldg_3981175_2698 :  S19-office-core-wall-4 
bldg_3981175_2698 : S20-office-core-wall-9		bldg_3981175_2698 :  S19-office-core-wall-10 
bldg_3981175_2698 : S21-office-core-wall-3		bldg_3981175_2698 :  S20-office-core-wall-2 
bldg_3981175_2698 : S21-office-core-wall-5		bldg_3981175_2698 :  S19-office-core-wall-4 
bldg_3981175_2698 : S21-office-core-wall-6		bldg_3981175_2698 :  S19-office-core-wall-4 
bldg_3981175_2698 : S21-office-core-wall-7		bldg_3981175_2698 :  S19-office-core-wall-4 
bldg_3981175_2698 : S21-office-core-wall-9		bldg_3981175_2698 :  S19-office-core-wall-10 
bldg_3981175_2698 : S3-office-core-wall-3		bldg_3981175_2698 :  S2-office-core-wall-2 
bldg_3981175_2698 : S3-office-core-wall-5		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S3-office-core-wall-6		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S3-office-core-wall-7		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S3-office-core-wall-9		bldg_3981175_2698 :  S2-office-core-wall-10 
bldg_3981175_2698 : S4-office-core-wall-3		bldg_3981175_2698 :  S3-office-core-wall-2 
bldg_3981175_2698 : S4-office-core-wall-5		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S4-office-core-wall-6		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S4-office-core-wall-7		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S4-office-core-wall-9		bldg_3981175_2698 :  S2-office-core-wall-10 
bldg_3981175_2698 : S5-office-core-wall-3		bldg_3981175_2698 :  S4-office-core-wall-2 
bldg_3981175_2698 : S5-office-core-wall-5		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S5-office-core-wall-6		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S5-office-core-wall-7		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S5-office-core-wall-9		bldg_3981175_2698 :  S2-office-core-wall-10 
bldg_3981175_2698 : S6-office-core-wall-3		bldg_3981175_2698 :  S5-office-core-wall-2 
bldg_3981175_2698 : S6-office-core-wall-5		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S6-office-core-wall-6		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S6-office-core-wall-7		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S6-office-core-wall-9		bldg_3981175_2698 :  S2-office-core-wall-10 
bldg_3981175_2698 : S7-office-core-wall-3		bldg_3981175_2698 :  S6-office-core-wall-2 
bldg_3981175_2698 : S7-office-core-wall-5		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S7-office-core-wall-6		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S7-office-core-wall-7		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S7-office-core-wall-9		bldg_3981175_2698 :  S2-office-core-wall-10 
bldg_3981175_2698 : S8-office-core-wall-3		bldg_3981175_2698 :  S7-office-core-wall-2 
bldg_3981175_2698 : S8-office-core-wall-5		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S8-office-core-wall-6		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S8-office-core-wall-7		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S8-office-core-wall-9		bldg_3981175_2698 :  S2-office-core-wall-10 
bldg_3981175_2698 : S9-office-core-wall-3		bldg_3981175_2698 :  S8-office-core-wall-2 
bldg_3981175_2698 : S9-office-core-wall-5		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S9-office-core-wall-6		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S9-office-core-wall-7		bldg_3981175_2698 :  S2-office-core-wall-4 
bldg_3981175_2698 : S9-office-core-wall-9		bldg_3981175_2698 :  S2-office-core-wall-10 
bldg_3981183_4646 : S1-office-core-wall-0		bldg_3981234_25221 :  S1-office-core-wall-0 
bldg_3981183_4646 : S2-office-core-wall-0		bldg_3981234_25221 :  S1-office-core-wall-0 
bldg_3981196_7290 : S1-retail-core-wall-0		bldg_3981221_15715 :  S1-retail-core-wall-4 
bldg_3981196_7290 : S1-retail-core-wall-1		bldg_3981197_5614 :  S1-office-core-wall-5 
bldg_3981196_7290 : S2-retail-core-wall-0		bldg_3981221_15715 :  S2-retail-core-roof 
bldg_3981196_7290 : S2-retail-core-wall-1		bldg_3981197_5614 :  S1-office-core-wall-5 
bldg_3981235_26269 : S1-office-core-wall-1		bldg_3981234_25221 :  S1-office-core-wall-0 
bldg_3981235_26269 : S2-office-core-wall-1		bldg_3981234_25221 :  S1-office-core-wall-0 
bldg_3981239_29644 : S1-office-core-wall-2		bldg_3981239_29644 :  S1-office-core-wall-1 
bldg_3981239_29644 : S2-office-core-wall-2		bldg_3981239_29644 :  S1-office-core-wall-1 
bldg_3981239_29644 : S3-office-core-wall-2		bldg_3981239_29644 :  S1-office-core-wall-1 
